3950.907607,1.26608854813332e-40,0.735166683083359,0.736483939795412,0.122639181878037
3950.457609,1.26612749683964e-40,0.735167859825738,0.736484991503926,0.122645637575512
3950.007633,1.26616644638979e-40,0.735169036548819,0.736486043188961,0.1226521088163
3949.557678,1.2662053968707e-40,0.735170213255205,0.736487094852852,0.122658595657967
3949.107745,1.26624434819619e-40,0.735171389942268,0.73648814649326,0.122665098129339
3948.657833,1.26628330045321e-40,0.735172566612611,0.73648919811252,0.122671616288172
3948.207943,1.26632225355557e-40,0.735173743263605,0.73649024970829,0.122678150163344
3947.758074,1.26636120759023e-40,0.735174919897853,0.736491301282907,0.122684699812801
3947.308226,1.26640016255758e-40,0.735176096515344,0.736492352836367,0.122691265280082
3946.8584,1.26643911837141e-40,0.735177273113447,0.73649340436633,0.12269784659414
3946.408595,1.2664780751187e-40,0.735178449694768,0.736494455875132,0.122704443813211
3945.958812,1.26651703271323e-40,0.735179626256676,0.736495507360431,0.122711056966297
3945.50905,1.266555991242e-40,0.735180802801775,0.736496558824564,0.122717686111831
3945.059309,1.26659495070539e-40,0.735181979330053,0.736497610267527,0.122724331293656
3944.60959,1.26663391101718e-40,0.735183155838881,0.73649866168698,0.12273099254085
3944.159892,1.26667287226436e-40,0.735184332330862,0.736499713085259,0.122737669912138
3943.710216,1.26671183436068e-40,0.735185508803368,0.736500764460022,0.122744363436647
3943.260561,1.26675079739319e-40,0.735186685259001,0.736501815813605,0.1227510731733
3942.810928,1.2667897612756e-40,0.735187861695134,0.736502867143668,0.122757799151273
3942.361316,1.26682872609497e-40,0.735189038114369,0.736503918452546,0.122764541429687
3941.911725,1.26686769185168e-40,0.735190214516695,0.736504969740236,0.122771300052822
3941.462156,1.26690665845945e-40,0.735191390899481,0.736506021004397,0.12277807504993
3941.012608,1.26694562600535e-40,0.735192567265332,0.736507072247366,0.122784866480431
3940.563082,1.26698459440307e-40,0.735193743611619,0.736508123466801,0.122791674373628
3940.113577,1.2670235637397e-40,0.735194919940945,0.736509174665037,0.122798498789141
3939.664093,1.26706253401562e-40,0.735196096253299,0.736510225842073,0.122805339771564
3939.214631,1.26710150514452e-40,0.735197272546049,0.736511276995568,0.122812197350277
3938.76519,1.26714047721351e-40,0.735198448821802,0.736512328127856,0.122819071585202
3938.315771,1.26717945013624e-40,0.735199625077927,0.736513379236598,0.122825962505771
3937.866373,1.26721842399983e-40,0.735200801317027,0.736514430324128,0.122832870172108
3937.416996,1.26725739880468e-40,0.735201977539092,0.736515481390444,0.122839794629126
3936.967641,1.26729637446443e-40,0.735203153741491,0.736516532433206,0.122846735906333
3936.518307,1.26733535106623e-40,0.735204329926828,0.736517583454749,0.122853694064161
3936.068995,1.26737432852371e-40,0.735205506092474,0.736518634452731,0.12286066913217
3935.619704,1.267413306924e-40,0.735206682241033,0.73651968542949,0.122867661170997
3935.170434,1.26745228626752e-40,0.735207858372493,0.736520736385022,0.122874670225873
3934.721186,1.26749126646788e-40,0.735209034484223,0.736521787316986,0.122881696326441
3934.271959,1.26753024761225e-40,0.735210210578828,0.736522838227718,0.122888739533644
3933.822753,1.26756922970102e-40,0.735211386656297,0.736523889117215,0.122895799892911
3933.373569,1.2676082126478e-40,0.735212562713998,0.736524939983137,0.122902877433961
3932.924407,1.26764719645298e-40,0.735213738751918,0.736525990825479,0.122909972202235
3932.475265,1.26768618129053e-40,0.735214914775281,0.736527041648919,0.12291708427495
3932.026146,1.26772516690046e-40,0.735216090776221,0.736528092446434,0.122924213650234
3931.577047,1.26776415354357e-40,0.735217266762578,0.736529143225042,0.122931360421406
3931.12797,1.26780314104663e-40,0.735218442729104,0.736530193980061,0.122938524602462
3930.678914,1.26784212949687e-40,0.735219618678405,0.736531244713827,0.122945706255185
3930.22988,1.26788111880784e-40,0.735220794607849,0.736532295423999,0.122952905409477
3929.780867,1.26792010906676e-40,0.735221970520042,0.736533346112912,0.122960122127333
3929.331875,1.26795910027405e-40,0.735223146414972,0.736534396780566,0.122967356454843
3928.882905,1.26799809234325e-40,0.735224322290007,0.736535447424616,0.122974608421988
3928.433956,1.2680370853616e-40,0.735225498147754,0.736536498047401,0.122981878091084
3927.985029,1.26807607924263e-40,0.73522667398558,0.736537548646578,0.122989165492167
3927.536123,1.26811507407361e-40,0.735227849806093,0.736538599224484,0.122996470687766
3927.087238,1.26815406985495e-40,0.735229025609279,0.736539649781118,0.123003793724307
3926.638375,1.26819306650014e-40,0.735230201392507,0.736540700314135,0.123011134631905
3926.189533,1.26823206409648e-40,0.735231377158383,0.736541750825873,0.123018493473415
3925.740712,1.26827106264437e-40,0.735232552906895,0.736542801316331,0.123025870295464
3925.291913,1.2683100620573e-40,0.735233728635411,0.736543851783164,0.123033265128251
3924.843135,1.26834906242258e-40,0.735234904346538,0.736544902228712,0.123040678034955
3924.394379,1.2683880636537e-40,0.735236080037642,0.73654595265063,0.12304810904583
3923.945644,1.26842706583794e-40,0.735237255711332,0.736547003051256,0.123055558224275
3923.49693,1.26846606897574e-40,0.735238431367594,0.736548053430589,0.123063025617259
3923.048238,1.26850507298056e-40,0.735239607003796,0.736549103786284,0.123070511255117
3922.599567,1.26854407793972e-40,0.735240782622547,0.73655015412068,0.12307801520158
3922.150917,1.26858308385362e-40,0.735241958223831,0.736551204433775,0.123085537503824
3921.702289,1.26862209063574e-40,0.735243133805018,0.736552254723224,0.123093078192267
3921.253682,1.2686610983734e-40,0.735244309368715,0.736553304991366,0.123100637330971
3920.805096,1.26870010706703e-40,0.735245484914909,0.736554355238199,0.123108214967323
